simulation,total_cost,build_cost,inservice_cost
7884,4175622.7880674703,4036825.901206316,138796.88686115382
7885,4465749.061649822,4317764.000112373,147985.06153745
7886,5021407.9305085875,4856673.822771838,164734.10773674963
7887,3015572.114885153,2881255.6736138486,134316.44127130345
7888,4122962.870642421,3990088.212116163,132874.65852625784
7889,4101284.966872132,3942844.096257127,158440.8706150048
7890,3934437.884031601,3809171.4830185007,125266.40101310005
7891,4413473.260560168,4262332.01133147,151141.2492286972
7892,3083620.5323684327,2949911.327483842,133709.20488459113
7893,3566823.5394864455,3425324.2665737323,141499.2729127135
7894,2886886.494749628,2778915.6875893334,107970.80716029476
7895,3507740.1371177346,3367704.6719145235,140035.46520321158
7896,5190324.50352885,5017574.311467392,172750.19206145796
7897,3983004.466691699,3835531.5951034594,147472.87158823927
7898,3044505.5409192834,2918149.534228756,126356.00669052664
7899,3604094.159041848,3469225.9354540883,134868.22358775977
7900,2975641.2056011287,2845248.6587368012,130392.54686432658
7901,3240613.6719153,3110850.7203478906,129762.95156740972
7902,3945068.395916337,3808378.6896020295,136689.7063143078
7903,3214959.1867582714,3087498.7500286098,127460.43672966116
7904,4923458.796470124,4758416.501595663,165042.29487446047
7905,3781741.6321838927,3641776.1811879873,139965.45099590503
7906,4103636.04913292,3964654.581694006,138981.467438914
7907,3718608.2494144253,3578724.4449730297,139883.80444139696
7908,4745203.688255783,4575771.332109275,169432.3561465079
7909,4364697.0187209295,4214659.88760927,150037.13111165946
7910,4149422.596946255,4029141.9372283816,120280.65971787256
7911,4126604.409103494,3982917.4018987305,143687.00720476342
7912,3831052.2981028445,3691624.3750244454,139427.9230783991
7913,4280632.765477068,4127149.229940857,153483.53553621128
7914,3687463.988448597,3558776.5568591254,128687.4315894723
7915,3866032.4754044334,3725544.954220646,140487.521183787
7916,4225130.627799268,4070719.803542467,154410.82425680102
7917,3583350.246531683,3434109.26435816,149240.98217352282
7918,3456482.7842124724,3323085.992995459,133396.79121701358
7919,4638887.823285444,4486817.661489081,152070.16179636295
7920,4780471.428829667,4644735.831750198,135735.5970794689
7921,4640888.074681936,4490139.181891051,150748.89279088395
7922,3347173.5058878004,3203049.023719951,144124.4821678495
7923,4815684.341370248,4665968.406723352,149715.93464689652
7924,3508695.645936179,3372452.8264653906,136242.8194707882
7925,4270275.298286609,4126889.548328335,143385.74995827486
7926,3423447.7126361188,3299712.9513207194,123734.76131539902
7927,4197925.003737591,4066031.7686589737,131893.23507861726
7928,4368224.1091410015,4209951.140206493,158272.96893450874
7929,3077054.0969909052,2959242.576571581,117811.52041932405
7930,4215319.975060867,4077392.7225542497,137927.25250661743
7931,5092511.459098756,4931722.080661675,160789.37843708077
7932,4089091.108613761,3941820.870324698,147270.23828906252
7933,5080371.747195071,4924622.816703071,155748.9304919997
7934,3936179.820076599,3781705.6132495822,154474.20682701655
7935,4313128.165183221,4163716.9193674414,149411.24581577876
7936,3135239.5611698423,3001542.8533284,133696.707841442
7937,5515765.448122799,5339376.275589863,176389.17253293566
7938,5087217.124625564,4908825.340842412,178391.78378315156
7939,3942541.089635111,3797729.9087972743,144811.1808378368
7940,3038357.442512403,2917398.255941969,120959.18657043393
7941,3984593.6809968404,3853959.386151941,130634.29484489985
7942,3069636.2960189767,2957303.2803574204,112333.0156615567
7943,4229592.5884961495,4058922.0565304006,170670.5319657493
7944,4470214.036890728,4308289.935893981,161924.10099674706
7945,3546713.8130290215,3418862.759881046,127851.05314797514
7946,4592314.373181706,4435010.281247889,157304.09193381737
7947,4571710.3001427725,4413051.461365214,158658.83877755934
7948,4715058.53276622,4571636.71924593,143421.8135202906
7949,4145340.8391622175,4002911.8257984486,142429.01336376878
7950,3172279.680641501,3042349.4589364594,129930.2217050413
7951,4586091.773855991,4429022.383793714,157069.39006227563
7952,3706517.2361708228,3578158.3750278405,128358.8611429822
7953,3414654.686138314,3287314.8432148565,127339.8429234575
7954,4671576.006729609,4521312.250931827,150263.75579778175
7955,5215036.848221691,5044915.6482654335,170121.19995625893
7956,4019786.7250323743,3865315.980736529,154470.74429584556
7957,5026598.737891298,4873206.013954089,153392.72393720952
7958,4149334.281986424,3995513.4234769526,153820.85850947115
7959,3855541.6981550297,3729765.3565119132,125776.34164311667
7960,3559379.5692831464,3420257.733878357,139121.83540478966
7961,5016732.736852227,4869864.872179265,146867.8646729617
7962,3419418.669645525,3293558.2754670586,125860.39417846587
7963,4528033.606704583,4373343.352812325,154690.25389225953
7964,3492088.944790286,3355073.483977333,137015.46081295298
7965,3556048.0400736826,3426568.6527110576,129479.38736262497
7966,4531959.310436843,4383556.376109225,148402.9343276172
7967,3826328.124081099,3699093.17053869,127234.9535424092
7968,3715252.3595213722,3591646.050500196,123606.3090211764
7969,4511804.074476544,4364508.4775329465,147295.59694359795
7970,5040281.571566211,4884312.960431133,155968.61113507766
7971,4280187.421194904,4143579.8611886036,136607.56000629914
7972,3925486.2015965227,3779261.9364686017,146224.2651279202
7973,3837392.297957134,3695057.1758367918,142335.12212034204
7974,3914336.5178584377,3775013.441932418,139323.07592601978
7975,4102613.490763762,3962996.5055281636,139616.9852355983
7976,3526686.1991467485,3369137.233326052,157548.96582069722
7977,4443428.491480021,4306891.400955107,136537.09052491203
7978,4236867.331805799,4089190.1586656338,147677.1731401655
7979,3158757.257187506,3032538.194717237,126219.06247027
7980,3484771.196940826,3348860.0348043744,135911.16213645154
7981,3814391.701453275,3659535.850608695,154855.85084457992
7982,3976106.42012408,3826179.615201179,149926.8049229009
7983,4969845.826435104,4810835.917487465,159009.90894764016
7984,4235276.70920515,4082699.3052111585,152577.40399399112
7985,3548453.0465986333,3390739.810729968,157713.2358686654
7986,4035578.3367926753,3873605.732464839,161972.60432783616
7987,4130075.3353955885,3991200.2466714433,138875.0887241445
7988,4187520.926485434,4058713.004329341,128807.92215609281
7989,4410716.855263352,4262679.888621311,148036.9666420422
7990,4886423.152466893,4725498.32136343,160924.83110346302
7991,4169612.231029502,4022693.435967367,146918.79506213564
7992,4895197.247522692,4740401.207428422,154796.04009426967
7993,4639229.837747949,4484830.481805486,154399.35594246435
7994,3333106.087627929,3209493.5111756283,123612.57645230085
7995,5574974.886608705,5401261.258273331,173713.62833537196
7996,4033814.1809715996,3902656.430377452,131157.7505941475
7997,3722825.926268246,3583017.5723415357,139808.35392671026
7998,4980180.48706501,4832649.733581975,147530.75348303333
7999,5527680.565162884,5360425.577509926,167254.98765295677
8000,4072907.898162814,3919888.254724269,153019.6434385444
8001,3781210.8514098786,3653775.0483143553,127435.803095522
8002,3860501.457421198,3714465.008632933,146036.4487882654
8003,4559918.653994605,4416123.144390696,143795.50960390895
8004,4724904.294041652,4554667.671206314,170236.62283533876
8005,4383356.445503222,4231512.293184805,151844.15231841803
8006,3846920.117462809,3725785.172505202,121134.94495760709
8007,4766576.232919461,4612664.076437101,153912.15648236027
8008,3668141.2882479457,3532708.103221112,135433.18502683417
8009,4760821.040383009,4582368.466111329,178452.5742716807
8010,3871537.44909656,3722746.4458059976,148791.0032905626
8011,4403682.867152354,4235503.3955455115,168179.47160684242
8012,4072196.2500835704,3921525.688438632,150670.56164493907
8013,3783467.554337647,3643874.0432825084,139593.51105513822
8014,3675433.796497035,3538798.869483059,136634.92701397583
8015,4875065.435136544,4711210.600836981,163854.83429956177
8016,3515786.4383607917,3387231.816678368,128554.62168242426
8017,3504760.174875754,3381754.388629613,123005.78624614041
8018,5463647.637851401,5301309.030232181,162338.60761921987
8019,4604466.346203569,4450338.112324562,154128.23387900658
8020,2829210.629393199,2711830.1381744356,117380.49121876337
8021,3876713.9060141193,3726944.5421402343,149769.36387388446
8022,2904963.0244766995,2790801.319856248,114161.70462045133
8023,3539103.5079561,3410733.7649156824,128369.74304041835
8024,2619641.9028911665,2506748.865357673,112893.03753349381
8025,3705432.3931783764,3558002.6600956437,147429.73308273312
8026,3189311.07127672,3066134.0520052775,123177.01927144297
8027,4188921.541042736,4054738.277812104,134183.26323063107
8028,3021677.3296500333,2888873.4514257954,132803.87822423817
8029,3994799.8191179065,3863342.5691236476,131457.24999425904
8030,3794019.031727293,3641466.729015009,152552.30271228447
8031,4970717.475665821,4815176.028520432,155541.4471453873
8032,5089515.372946719,4913149.967311693,176365.40563502465
8033,4415049.8784793615,4274347.652940763,140702.2255385975
8034,3950923.5037913383,3804381.3901154813,146542.1136758569
8035,5181374.4055082,5013746.405767433,167627.9997407656
8036,3045078.3012300143,2930052.946475533,115025.35475448145
8037,3194824.9264478944,3058147.8769681486,136677.04947974533
8038,4007224.5689633503,3859013.052412054,148211.5165512971
8039,5227737.105124864,5063909.783954327,163827.32117053776
8040,3944609.8163340637,3785706.647888332,158903.16844573096
8041,3611880.776401871,3491581.299844998,120299.47655687302
8042,3226646.304502301,3113216.1497393413,113430.15476295912
8043,4546636.323240597,4382937.8797925245,163698.4434480717
8044,4824383.8949628025,4667016.846692954,157367.0482698484
8045,4196186.00444685,4059845.84908283,136340.15536401997
8046,3625927.171561729,3502442.824018402,123484.34754332685
8047,3369586.2769872765,3244438.40335159,125147.87363568663
8048,3290949.9902517274,3163361.8156020003,127588.17464972707
8049,4003754.779178392,3857152.9825855116,146601.7965928805
8050,3209532.3330329633,3069893.357444192,139638.97558877157
8051,3520561.198048482,3382443.792119857,138117.40592862552
8052,3989833.759372857,3842601.466282506,147232.29309035096
8053,3795829.7829539636,3660718.4381027753,135111.34485118807
8054,3646990.1830498306,3503450.216055909,143539.96699392138
8055,4589762.854004219,4422829.656012281,166933.1979919384
8056,3847476.237354857,3705534.0702285175,141942.16712633922
8057,3474120.70633674,3350457.685410085,123663.02092665451
8058,4052862.983833233,3907247.009883054,145615.9739501795
8059,3293768.2373596863,3164273.140943832,129495.09641585418
8060,3973647.0802701176,3825689.578029599,147957.50224051872
8061,3977165.025123391,3839813.1274209702,137351.89770242086
8062,3053725.354928327,2927089.491201337,126635.86372698966
8063,4711703.9864671985,4545114.279006556,166589.70746064305
8064,3318170.2501562126,3181487.844485153,136682.40567105968
8065,4176144.41999161,4020556.2804774,155588.1395142102
8066,4885904.036303565,4708915.398897636,176988.63740592965
8067,4611481.2439195905,4452436.640958282,159044.6029613085
8068,4224307.872919601,4086062.9223452667,138244.95057433518
8069,3715213.1378407357,3585978.8203435987,129234.31749713738
8070,4795104.769047191,4629169.264294842,165935.50475234963
8071,4553398.667537277,4408757.164268374,144641.50326890202
8072,3469036.658208157,3334748.383947927,134288.2742602301
8073,3422400.5518614156,3298910.7407211303,123489.811140285
8074,2947163.6569163995,2821340.403440123,125823.25347627593
8075,4066651.3172886567,3918488.286950212,148163.03033844498
8076,3725479.3381461254,3601180.645282115,124298.69286401091
8077,4821094.851419354,4649917.912706492,171176.9387128619
8078,4140005.238860882,4010903.656943087,129101.58191779428
8079,4716158.787120289,4553209.985300046,162948.8018202425
8080,3397517.8211607602,3267291.6737569263,130226.14740383353
8081,4896065.835426999,4754912.881089291,141152.95433770894
8082,3679751.8772446364,3555175.507750697,124576.36949393916
8083,4796056.559241563,4633504.925733576,162551.63350798778
8084,3307703.3544435087,3173950.9038590495,133752.4505844583
8085,4190430.481199009,4042240.080370873,148190.40082813564
8086,2919579.6112851957,2797412.9020080115,122166.70927718452
8087,3872150.3371816543,3742043.1695788326,130107.1676028224
8088,4506387.426291356,4360780.662965987,145606.76332536928
8089,3844123.8552083094,3702524.558954592,141599.29625371794
8090,3458509.1315144436,3318342.177398248,140166.9541161951
8091,4546913.695570391,4391908.8564245375,155004.83914585458
8092,3937525.2346632117,3798474.796421326,139050.4382418855
8093,3570099.5482851234,3439850.1102848714,130249.43800025163
8094,4057643.513273628,3912050.292366038,145593.22090758992
8095,5539852.270158658,5356177.42362163,183674.84653702745
8096,4816583.62162546,4647161.623398647,169421.9982268126
8097,4562807.428042129,4413278.319327836,149529.10871429264
8098,4182181.8710346594,4033775.393090468,148406.47794419184
8099,4079206.162310729,3929783.4838894275,149422.6784213007
8100,2957139.6008385383,2837647.8598652766,119491.74097326158
8101,3426188.9079711046,3293037.8093705215,133151.09860058286
8102,3897638.768888601,3743662.5317900702,153976.2370985305
8103,2797512.7544202013,2684379.0623858017,113133.69203439887
8104,3427575.134975815,3288505.4771687114,139069.65780710362
8105,3053133.150350527,2927785.2614159943,125347.88893453318
8106,3708562.1575542823,3565887.7635583477,142674.3939959341
8107,4321191.133224105,4176615.521841991,144575.61138211458
8108,4663001.012350737,4501188.26264545,161812.74970528675
8109,4022754.5732846474,3873216.027981316,149538.54530333116
8110,3472860.331952535,3336503.698448345,136356.6335041903
8111,2976709.2939945385,2856655.6041850895,120053.68980944894
8112,2914664.214044337,2795755.1592256976,118909.05481863975
8113,3407112.20308531,3260473.9743251493,146638.22876016013
8114,3471599.2942358805,3334815.836398905,136783.45783697467
8115,3928304.7256569974,3781684.9019185975,146619.82373840048
8116,3165424.156991772,3052239.0284989933,113185.12849277865
8117,4324543.158568511,4180588.0701782377,143955.0883902725
8118,4268071.274444902,4112327.895677353,155743.37876754894
8119,3882140.9421848343,3760516.000977441,121624.94120739328
8120,5080738.653770543,4911847.527335746,168891.12643479742
8121,3103239.7882702397,2982191.4298296305,121048.35844060936
8122,4157588.383708004,4004922.4620235926,152665.92168441162
8123,4146248.159671683,3997411.6724616764,148836.48721000622
8124,4148707.3278661906,4004506.9216203336,144200.40624585736
8125,4798999.854498288,4632711.25172214,166288.6027761458
8126,4450362.922714123,4299101.122563436,151261.80015068775
8127,3277695.0757434117,3155156.74972193,122538.32602148158
8128,3937825.5222806423,3800446.731581554,137378.79069908845
8129,4257015.4422884425,4105975.3985663275,151040.04372211412
8130,3697565.641438687,3552859.959239751,144705.68219893577
8131,4343418.279195152,4194943.757080629,148474.52211452418
8132,4448717.201945497,4277384.423533306,171332.77841219158
8133,5160137.00516041,4987160.348976402,172976.6561840083
8134,3370706.728285228,3227040.9963028706,143665.73198235722
8135,3740159.3491315497,3607615.790959169,132543.55817237974
8136,3379212.363605485,3248808.5919847493,130403.7716207355
8137,4583463.765829258,4431074.187015564,152389.5788136928
8138,2975602.55404272,2856115.8691256912,119486.68491702912
8139,4545976.571978531,4384159.585972156,161816.98600637348
8140,3612216.87778762,3465362.9662765204,146853.9115110996
8141,3572862.851051297,3441096.895211531,131765.95583976572
8142,3476330.807440432,3322356.936794891,153973.87064554048
8143,3594344.0159912766,3456665.085769277,137678.9302219996
8144,4951448.605815904,4769588.683340664,181859.92247523775
8145,3988610.6651370064,3838359.26554451,150251.39959249692
8146,4531729.693833521,4370588.485871135,161141.20796238488
8147,5350789.463567083,5165160.215131087,185629.24843599502
8148,4160644.652390064,4014813.21232292,145831.4400671442
8149,3665211.956882245,3533982.9917110247,131228.96517122016
8150,4559681.035751674,4404689.741882917,154991.293868758
8151,3867270.961070607,3728941.4525867538,138329.5084838532
8152,3718568.9943260206,3586573.6042483975,131995.39007762354
8153,3119977.538432056,2984515.422369158,135462.11606289886
8154,4840269.981426146,4693457.078614968,146812.90281117675
8155,3776214.6326396214,3646834.7727983333,129379.85984128727
8156,4142269.528847811,3997292.4419486662,144977.08689914463
8157,3526744.734421864,3379978.801603537,146765.93281832727
8158,4306593.926604127,4146823.042709949,159770.88389417785
8159,3607278.685223105,3462185.1568242996,145093.52839880507
8160,4185532.978771852,4033045.107187675,152487.87158417705
8161,4679003.38749847,4533231.4313805,145771.95611797058
8162,4357790.404352107,4220575.659473978,137214.74487812843
8163,3634869.615598649,3515336.5616503786,119533.05394826998
8164,2953042.9269665387,2842647.8682443076,110395.05872223128
8165,5776276.628914462,5599186.696704991,177089.93220947258
8166,5013899.682625439,4845841.930710972,168057.75191446766
8167,4532663.936403079,4373225.75851283,159438.17789024854
8168,3898475.567375451,3742966.665769305,155508.90160614543
8169,3679788.4102287893,3552177.146995732,127611.26323305682
8170,3676583.890622369,3538014.986513696,138568.90410867284
8171,5126976.135665217,4972744.673374399,154231.46229081845
8172,4115292.7033941606,3973230.845613173,142061.85778098734
8173,3560119.9411834115,3422641.059276412,137478.88190699957
8174,3682022.857426403,3539393.719941371,142629.13748503235
8175,4881147.128246155,4732726.624038969,148420.50420718413
8176,5234264.371816032,5059859.412598443,174404.95921758696
8177,5217364.38626698,5053846.5625985265,163517.8236684549
8178,4653003.432341865,4488693.321220257,164310.11112160716
8179,4027097.5736603453,3866082.36252351,161015.21113683505
8180,2660831.2193801682,2559854.7655525412,100976.45382762693
8181,4277266.210572512,4124372.818060325,152893.39251218576
8182,3806677.3503373004,3674936.971988802,131740.3783484987
8183,4135212.2554872627,3987761.731493125,147450.5239941369
8184,3985521.7526085153,3843815.1559996423,141706.5966088732
8185,3133147.5558170816,3014980.3657793063,118167.19003777552
8186,4549873.727871032,4391520.1977511775,158353.53011985394
8187,4680972.081801009,4524506.662061793,156465.41973921633
8188,4401284.7579130605,4256409.513261261,144875.24465179985
8189,4727459.702654429,4573039.8516661795,154419.8509882493
8190,4248747.507341301,4103107.613950314,145639.89339098692
8191,3659423.178398473,3529967.5296263555,129455.64877211745
8192,3966080.3889877247,3818522.279487879,147558.10949984548
8193,4089462.700394988,3938140.035858695,151322.6645362931
8194,4030639.535683701,3886817.9591863886,143821.57649731252
8195,4774174.283962246,4610992.995916344,163181.28804590186
8196,4569916.139909395,4402492.258575155,167423.8813342395
8197,5586900.514746177,5407111.862842404,179788.65190377235
8198,5350634.809080111,5190068.172118557,160566.63696155412
8199,3667239.565669679,3541436.355578912,125803.21009076791
8200,2532359.009861208,2416920.039091791,115438.970769417
8201,4975178.216213031,4806405.419052007,168772.79716102325
8202,3602630.4339300934,3467981.4666178473,134648.967312246
8203,3521765.102036086,3390351.6833811034,131413.41865498255
8204,3547363.5889017624,3417188.1498095156,130175.43909224696
8205,3545821.410887342,3412963.8127975957,132857.59808974635
8206,4432488.314862266,4285499.682787844,146988.63207442197
8207,3173913.800342465,3053317.859310467,120595.94103199866
8208,3197493.2429567524,3069878.554578835,127614.68837791626
8209,4506477.544039096,4358516.906608191,147960.63743090327
8210,4085064.038374636,3958627.18141244,126436.8569621959
8211,4639271.915336779,4481370.2040555775,157901.71128120142
8212,3646931.193216566,3508614.7710474916,138316.42216907485
8213,3345123.096228182,3206946.7213348374,138176.37489334441
8214,3359564.009823894,3240603.9666424925,118960.04318140085
8215,4359953.596437263,4197965.864838825,161987.73159843904
8216,4850312.204224832,4700745.164078071,149567.04014676186
8217,2816264.848384284,2708217.4602546683,108047.38812961528
8218,3927129.0354356067,3787050.678197912,140078.3572376945
8219,3311748.1028808686,3184011.0679220934,127737.03495877518
8220,3011159.8222371945,2889240.5156024504,121919.3066347433
8221,4769802.177802506,4603543.777549024,166258.4002534818
8222,4323096.87717548,4174811.3624254935,148285.5147499859
8223,4458217.924290149,4300678.292816151,157539.63147399708
8224,4895763.721384399,4743488.015719888,152275.7056645105
8225,3489303.8718380267,3362979.23015504,126324.64168298732
8226,3641919.8639555695,3513463.734278563,128456.12967700625
8227,5604201.87174483,5420543.676621653,183658.19512317693
8228,3922749.9375291127,3775113.2596162586,147636.67791285395
8229,4681905.20170255,4529179.732225679,152725.46947687093
8230,3969954.8708752375,3830192.7719142763,139762.09896096142
8231,2925132.4761428284,2789883.042746669,135249.43339615906
8232,2821949.8075783527,2701849.1739559714,120100.6336223809
8233,3889693.6104016644,3752955.8436335083,136737.7667681559
8234,4770576.123202268,4610805.697515113,159770.42568715508
8235,4948693.974708719,4775021.653157193,173672.32155152617
8236,4313467.249181971,4167118.4057995924,146348.84338237857
8237,3622552.168583316,3475060.419074304,147491.74950901212
8238,4983200.484947875,4827216.663323886,155983.8216239885
8239,3304343.2145988806,3181103.0234382614,123240.1911606193
8240,4357575.912632855,4208686.844256981,148889.0683758737
8241,3889905.4608574067,3751551.329270189,138354.13158721794
8242,3828664.6497257645,3680998.0632311497,147666.58649461486
8243,4930834.161475866,4771547.425276416,159286.73619944957
8244,3333305.657295204,3191440.9316970096,141864.7255981943
8245,3450052.567161942,3309712.5620794785,140340.00508246344
8246,4200905.203104909,4061975.837120137,138929.36598477027
8247,3790878.7540008184,3670945.3785896543,119933.37541116386
8248,5612128.468138566,5443203.704536799,168924.76360176687
8249,4409269.217522658,4254629.037615029,154640.1799076304
8250,3729182.8456997275,3583715.025402925,145467.82029680273
8251,3481425.266793451,3343071.4947957713,138353.7719976801
8252,3057362.480052271,2935610.812096659,121751.66795561192
8253,3466710.6868982045,3331938.022457766,134772.6644404385
8254,4064426.9909190787,3927273.879256944,137153.11166213444
8255,5243054.523371307,5061737.210320976,181317.3130503311
8256,4693174.012744322,4540489.19083268,152684.82191164265
8257,4484389.901985084,4336605.192329362,147784.70965572202
8258,3824771.721651027,3688891.8370557586,135879.8845952688
8259,4214747.377066717,4052826.628184239,161920.74888247723
8260,3872285.5768173723,3733745.4622973455,138540.11452002736
8261,5169574.549586193,5010328.459649089,159246.08993710426
8262,4067395.416470494,3901739.9664063607,165655.4500641336
8263,4144089.6589065753,4001760.632652691,142329.02625388425
8264,2890519.041191807,2778642.1475096564,111876.89368215113
8265,3907641.09682207,3775216.809248015,132424.28757405508
8266,4244511.565955251,4115284.0251965052,129227.54075874672
8267,3497132.0651495685,3361570.423878382,135561.64127118635
8268,3239131.614058602,3128621.6470598686,110509.96699873355
8269,4485610.354866947,4330925.615408524,154684.73945842357
8270,3168783.419952346,3046480.6567938835,122302.76315846233
8271,4916768.103565259,4746227.50330688,170540.60025837884
8272,3629131.339433477,3501788.52422167,127342.81521180664
8273,3776492.6635225946,3650757.3892743317,125735.27424826295
8274,3404546.46218188,3284394.193732405,120152.26844947512
8275,4066119.2713779267,3917782.561768737,148336.70960918954
8276,5665211.473511972,5502057.259411082,163154.21410089178
8277,4520121.442998694,4367752.521323444,152368.9216752507
8278,3539374.2143235877,3421377.86009254,117996.3542310482
8279,4556483.560656356,4390970.242841289,165513.31781506626
8280,3570919.7037383793,3456459.315211592,114460.38852678772
8281,4766131.789276875,4611075.142670948,155056.64660592598
8282,4402337.396043835,4256761.222998673,145576.17304516325
8283,2776453.8017838118,2656009.821342792,120443.98044101994
8284,3490425.9806928467,3348197.108410041,142228.8722828054
8285,4819209.054421757,4673450.20330811,145758.851113647
8286,4488423.431780627,4332746.007448513,155677.4243321134
8287,3234965.264791889,3114171.1028391714,120794.1619527172
8288,3441528.2919715326,3318246.8057184974,123281.48625303546
8289,2960990.0780032594,2824392.817442341,136597.26056091813
8290,4151037.7892387556,4011680.465028483,139357.3242102736
8291,5452072.250973848,5276535.906377489,175536.34459635886
8292,4629325.822966512,4474561.150816564,154764.6721499485
8293,5482934.843309016,5304360.124418591,178574.7188904247
8294,4572011.365931185,4419487.232986961,152524.1329442233
8295,4494889.00087898,4355969.510126972,138919.49075200857
8296,5298398.797016012,5128027.135163833,170371.6618521781
8297,4290449.153241462,4140062.3228403493,150386.83040111358
8298,3932214.319639484,3789197.38879271,143016.93084677457
8299,4583352.208796006,4429397.541664273,153954.66713173303
8300,5086458.92332901,4914821.584627671,171637.33870133955
8301,3542877.2053570296,3416392.073867317,126485.13148971269
8302,3474716.9376686877,3349265.0539125744,125451.88375611379
8303,4218642.902628324,4074917.5708144386,143725.33181388536
8304,4454121.52532359,4295807.695906106,158313.82941748353
8305,4780080.800373882,4633429.801091078,146650.99928280286
8306,2929818.96763207,2798081.8419870385,131737.1256450315
8307,5408307.199007139,5242555.300056343,165751.898950796
8308,3891201.418378942,3749561.4705411647,141639.94783777767
8309,3716878.8152367836,3584261.2919679494,132617.52326883478
8310,3293368.9133738386,3175057.4061138597,118311.50725997883
8311,5322206.499510014,5154379.974994806,167826.5245152095
8312,4433885.340842048,4273777.884431591,160107.45641045598
8313,3439573.23090498,3307382.5837648087,132190.6471401718
8314,4622075.068142611,4456884.314680599,165190.75346201114
8315,4317776.819855237,4176330.5446910365,141446.27516420098
8316,4213205.055450064,4063604.74902881,149600.3064212546
8317,4683190.972511503,4504490.1699606525,178700.80255084933
8318,3461865.4108209573,3325771.4822301683,136093.92859078865
8319,3613460.7974189,3490279.4500270127,123181.34739188723
8320,2890974.0234301738,2772585.7637745077,118388.25965566578
8321,3213684.438916785,3081662.595737365,132021.84317941975
8322,5151672.838805765,4990854.136541646,160818.70226412034
8323,5128335.264752034,4967534.361062747,160800.90368928772
8324,3989767.5229277024,3831916.584280972,157850.93864673006
8325,5399540.259823211,5235505.831038802,164034.4287844084
8326,3761320.647402744,3624103.513633,137217.13376974384
8327,3998183.365939958,3854190.9859062373,143992.38003372095
8328,3916624.3405029057,3758277.485460501,158346.85504240385
8329,3853663.450802094,3704730.554171414,148932.89663067984
8330,3752571.7832011217,3609461.528060847,143110.2551402747
8331,4705613.647753483,4551766.200222976,153847.44753050723
8332,4050854.1942772055,3923105.58275853,127748.61151867472
8333,4402176.470779439,4263054.451767079,139122.01901236083
8334,4416027.787124179,4268164.456515097,147863.330609083
8335,4495555.4103380535,4351624.268800102,143931.14153795154
8336,3386734.3601683495,3262726.592321247,124007.76784710231
8337,3345290.9245870626,3209837.7729574325,135453.1516296306
8338,4495444.034536993,4341261.422550521,154182.61198647105
8339,3982215.603451548,3853644.36177454,128571.2416770081
8340,4003879.913465741,3868908.18843978,134971.72502596056
8341,3729596.7385529643,3589390.904669754,140205.83388321003
8342,5671746.725061284,5490586.068125376,181160.65693591032
8343,3196414.1467269287,3062880.4902723916,133533.65645453735
8344,2960227.794898768,2858738.178767572,101489.61613119594
8345,4188375.5139099066,4045466.4928242126,142909.0210856945
8346,3631114.6275159875,3505385.6407080195,125728.98680796834
8347,4204466.313672988,4039932.619142223,164533.6945307647
8348,4283217.703993814,4126919.186567957,156298.51742585696
8349,4791426.067088259,4641201.570619758,150224.4964685012
8350,3081978.834385536,2967425.4501043167,114553.38428121884
8351,3555598.540955521,3426516.0621666196,129082.4787889008
8352,4624339.517895423,4462113.414798412,162226.10309701142
8353,4745484.160070101,4585315.275460195,160168.88460990606
8354,5293648.256100696,5126255.553933724,167392.70216697064
8355,4516951.6130064,4340052.500806287,176899.11220011272
8356,4235244.382987097,4080739.86459521,154504.5183918866
8357,3753843.201713748,3632164.027781707,121679.1739320411
8358,3641413.2738626124,3491154.572079289,150258.7017833239
8359,3682938.013008264,3529292.7296033883,153645.28340487534
8360,4584022.987648068,4424600.843679361,159422.14396870718
8361,3968959.415778835,3825293.9361680998,143665.47961073468
8362,3347549.6460193396,3213024.6837967183,134524.96222262183
8363,4185132.810206398,4024467.6239138483,160665.18629254965
8364,4514684.330512661,4366868.968884199,147815.3616284629
8365,4077800.2176358514,3939876.154524332,137924.0631115201
8366,4382655.704376235,4236512.425748022,146143.27862821257
8367,4240577.900474378,4085371.6446026405,155206.25587173848
8368,4850033.455270353,4694384.971804391,155648.48346596316
8369,4154732.044339088,4005347.0264344625,149385.0179046249
8370,3587985.652655745,3468844.442215195,119141.21044054978
8371,3600164.8029545727,3464664.546867013,135500.25608755994
8372,4413634.276821161,4253937.393956322,159696.88286483818
8373,2838910.010676808,2738707.0053626453,100203.00531416276
8374,4079821.7681795266,3935245.830834952,144575.9373445743
8375,3745908.8079668162,3624064.319230378,121844.48873643775
8376,2947004.241338514,2838171.1492910287,108833.09204748452
8377,3600506.758560586,3474474.021101039,126032.73745954662
8378,4638876.121506941,4479052.2446270995,159823.87687984045
8379,4126055.1139743812,3971916.9614133486,154138.15256103317
8380,3930469.005458314,3795698.631562737,134770.37389557675
8381,4058688.2247600397,3907720.34902224,150967.87573779945
8382,3876968.137110371,3731407.429072664,145560.70803770667
8383,4858402.930234861,4706292.897107731,152110.0331271304
8384,3936816.010646727,3780507.881945637,156308.12870108956
8385,2995803.6566168764,2878493.3422072763,117310.31440960043
8386,5157323.630024544,4998851.543749432,158472.08627511197
8387,4232285.37219346,4090708.8002438606,141576.57194959966
8388,3472748.6937081283,3340547.1614755113,132201.53223261677
