simulation,phase1_end,phase2_end,phase3_end,phase4_end,project_end
4377,6.120129985759185,13.364651569360047,37.392901451609454,37.392901451609454,37.392901451609454
4378,6.074766703091619,14.916429722609962,36.4896087923081,36.4896087923081,36.4896087923081
4379,6.768424763572563,14.9406082365783,36.89385392543295,36.89385392543295,36.89385392543295
4380,5.745559178617661,15.398229368765465,37.27421302093618,37.27421302093618,37.27421302093618
4381,6.476663893212227,14.313893755763598,37.064396006712954,37.064396006712954,37.064396006712954
4382,8.360878851057482,14.952159361993784,37.80560001531873,37.80560001531873,37.80560001531873
4383,6.229590106541781,14.189871716363104,36.79975511019096,36.79975511019096,36.79975511019096
4384,7.130106464829302,13.290719303170846,36.80460108249405,36.80460108249405,36.80460108249405
4385,7.190522922688501,14.462536006364717,37.231137612637056,37.231137612637056,37.231137612637056
4386,5.961768677897073,14.468476496375269,37.488282786617354,37.488282786617354,37.488282786617354
4387,6.9028414839276815,14.392471515050277,37.03660143787873,37.03660143787873,37.03660143787873
4388,6.068457886552402,13.416520252658056,37.14696304134654,37.14696304134654,37.14696304134654
4389,7.127443069463001,14.91315523660427,36.834002920583174,36.834002920583174,36.834002920583174
4390,6.172896475265601,13.646898588393139,36.78002257529726,36.78002257529726,36.78002257529726
4391,6.720629169269095,14.219399308562476,36.93402339629398,36.93402339629398,36.93402339629398
4392,6.378402911710354,12.65575058067935,37.2819220157498,37.2819220157498,37.2819220157498
4393,7.949292134726605,15.674903735279889,37.2075695097443,37.2075695097443,37.2075695097443
4394,6.159995865071953,14.930665314454055,36.97365712676725,36.97365712676725,36.97365712676725
4395,6.469897062879255,14.874530568819983,36.58776096317418,36.58776096317418,36.58776096317418
4396,7.202024112348285,13.183657253037413,37.37845479152086,37.37845479152086,37.37845479152086
4397,7.344335231327393,14.606600857581594,37.77037850672319,37.77037850672319,37.77037850672319
4398,7.024489758189598,14.37291756099364,37.75022554735596,37.75022554735596,37.75022554735596
4399,7.145398805447205,14.489852835870026,37.024437535782354,37.024437535782354,37.024437535782354
4400,7.387724878081337,13.126993793833433,37.18849699668925,37.18849699668925,37.18849699668925
4401,6.547604566566182,13.290817284723705,36.96972586851632,36.96972586851632,36.96972586851632
4402,8.185543300939406,15.504608546719048,36.44364707005353,36.44364707005353,36.44364707005353
4403,6.5564282021897204,16.08500362402392,36.929332665651856,36.929332665651856,36.929332665651856
4404,7.070743208221485,13.706927210851651,37.61971597486893,37.61971597486893,37.61971597486893
4405,8.550039966735461,15.145186101696327,37.05395509888823,37.05395509888823,37.05395509888823
4406,6.033729634437153,15.199885225472142,36.894269196442515,36.894269196442515,36.894269196442515
4407,6.220592717416356,13.804455078245805,36.63515626249698,36.63515626249698,36.63515626249698
4408,6.264425824196337,13.634129626240615,37.315948620689305,37.315948620689305,37.315948620689305
4409,6.569370744089805,14.146188690228172,37.574241625687925,37.574241625687925,37.574241625687925
4410,6.318871489419991,13.588490436257768,37.28372624833487,37.28372624833487,37.28372624833487
4411,8.260524177498503,15.347515164789426,36.976198407602254,36.976198407602254,36.976198407602254
4412,8.756280065780743,14.711410819460024,36.75627686018472,36.75627686018472,36.75627686018472
4413,5.707459539228773,14.427488759502737,38.01359823700149,38.01359823700149,38.01359823700149
4414,6.494692784474126,15.458429595210323,36.85715544698949,36.85715544698949,36.85715544698949
4415,7.460685127264635,14.199812335795222,36.647902202936,36.647902202936,36.647902202936
4416,6.166421998824003,12.872759763399152,36.93243055003518,36.93243055003518,36.93243055003518
4417,7.1796647147982515,13.210191028674489,37.58021869208169,37.58021869208169,37.58021869208169
4418,7.73291408370465,13.248811735975139,37.62776049020459,37.62776049020459,37.62776049020459
4419,6.046862617422629,15.2231702698968,37.49611323060532,37.49611323060532,37.49611323060532
4420,6.780547120526241,15.091353531947266,37.728125013760874,37.728125013760874,37.728125013760874
4421,6.5559981268749485,14.907497222283778,37.180123222336235,37.180123222336235,37.180123222336235
4422,6.71093268504905,13.87953088380995,37.7328072059981,37.7328072059981,37.7328072059981
4423,5.791619087288111,14.42555117597805,36.92645080077113,36.92645080077113,36.92645080077113
4424,6.666980399424983,14.225107889378986,36.843583401160785,36.843583401160785,36.843583401160785
4425,7.189881535789358,12.86926193473028,37.31853200886163,37.31853200886163,37.31853200886163
4426,7.345927735362838,12.404509258980283,37.47310303985503,37.47310303985503,37.47310303985503
4427,6.5018441535665845,13.007944721109016,36.61667056388378,36.61667056388378,36.61667056388378
4428,6.65911034955731,14.208287421768397,37.543793084430064,37.543793084430064,37.543793084430064
4429,5.882592923792373,12.976645272603026,37.18524867107248,37.18524867107248,37.18524867107248
4430,5.9868422505982455,12.924298207371049,36.806662261711224,36.806662261711224,36.806662261711224
4431,6.186503694985326,15.269280507923417,37.576669798094315,37.576669798094315,37.576669798094315
4432,6.311984079652249,13.838138789148225,37.45874156921257,37.45874156921257,37.45874156921257
4433,7.306028186022569,13.111459195570657,36.72662123071957,36.72662123071957,36.72662123071957
4434,6.298869565615923,13.145727746852511,37.168423403496924,37.168423403496924,37.168423403496924
4435,6.779637713412746,15.568996298167544,36.35150384647725,36.35150384647725,36.35150384647725
4436,8.266641618808709,14.748320013894054,37.60131250450958,37.60131250450958,37.60131250450958
4437,7.617835759960941,13.081464794318101,36.71522006222051,36.71522006222051,36.71522006222051
4438,5.885148705533885,13.196402128691577,36.5789947132415,36.5789947132415,36.5789947132415
4439,6.109309465227517,15.61287087131437,37.04102973264666,37.04102973264666,37.04102973264666
4440,6.596189029691151,13.963049984076303,36.6521269155796,36.6521269155796,36.6521269155796
4441,5.913317984184997,14.067125798884716,37.42768449062739,37.42768449062739,37.42768449062739
4442,6.36119660984893,15.373922123901242,37.688017718799635,37.688017718799635,37.688017718799635
4443,6.309482206174621,13.99834552226734,37.0192609074414,37.0192609074414,37.0192609074414
4444,7.437289613339533,13.4390144970854,36.863659298654355,36.863659298654355,36.863659298654355
4445,6.42573252007544,13.317592901211924,37.19677897943642,37.19677897943642,37.19677897943642
4446,5.957757628046374,12.736136898641371,36.605446352046584,36.605446352046584,36.605446352046584
4447,6.161852761221223,15.990253176594353,37.42879808911501,37.42879808911501,37.42879808911501
4448,7.085225652151426,16.370251685493542,37.45106552011466,37.45106552011466,37.45106552011466
4449,6.120215618576393,16.102784677419958,37.659204243635905,37.659204243635905,37.659204243635905
4450,7.272207655943633,14.213970867434872,37.63768384961753,37.63768384961753,37.63768384961753
4451,7.373737525620803,14.27374720118325,36.672527186976815,36.672527186976815,36.672527186976815
4452,6.385269357373345,14.120898653093496,37.04924131172484,37.04924131172484,37.04924131172484
4453,7.490175772556293,14.392114855417319,37.09369047658964,37.09369047658964,37.09369047658964
4454,7.202043562807462,14.276284244192045,36.7674542267928,36.7674542267928,36.7674542267928
4455,6.151496758384917,12.909855932207527,37.074787970856924,37.074787970856924,37.074787970856924
4456,5.998330463687713,15.517435280356809,37.419734909512364,37.419734909512364,37.419734909512364
4457,7.0112928773501695,14.232066117912801,36.666210951585406,36.666210951585406,36.666210951585406
4458,6.30572091435141,14.473494413342662,37.269699908148255,37.269699908148255,37.269699908148255
4459,6.511861536485624,14.199755047301172,36.51909741541874,36.51909741541874,36.51909741541874
4460,5.898291747184617,15.14193666541647,37.104302604743864,37.104302604743864,37.104302604743864
4461,6.498255316673482,14.443482764261498,36.80539724488242,36.80539724488242,36.80539724488242
4462,5.651886703328735,13.80574491294583,36.83773663585597,36.83773663585597,36.83773663585597
4463,5.709856632856192,13.824065717950656,36.92413099068735,36.92413099068735,36.92413099068735
4464,7.0858471506199745,14.927375642478436,36.291537631758764,36.291537631758764,36.291537631758764
4465,8.238131511780995,15.981412535611234,36.76838806090395,36.76838806090395,36.76838806090395
4466,7.153471945078721,13.691474856587973,37.11231725032444,37.11231725032444,37.11231725032444
4467,6.71030844317653,15.560858960563104,37.01966444788907,37.01966444788907,37.01966444788907
4468,6.626297338439225,12.761338486145064,36.74935679923886,36.74935679923886,36.74935679923886
4469,7.605937935660092,15.44373038737306,37.05770029996907,37.05770029996907,37.05770029996907
4470,7.2050478766519435,13.14809775406895,38.00415827242188,38.00415827242188,38.00415827242188
4471,6.309783335636237,14.183271289457783,36.190739149041306,36.190739149041306,36.190739149041306
4472,6.098977873950894,15.03434199836207,37.56037826398989,37.56037826398989,37.56037826398989
4473,5.66230860152967,13.961498913435157,37.07138846303936,37.07138846303936,37.07138846303936
4474,6.860172033977629,13.734052526210487,36.65418608885968,36.65418608885968,36.65418608885968
4475,6.644402309752923,14.599836660945886,37.262711050628575,37.262711050628575,37.262711050628575
4476,6.328582008108081,14.30995757346483,37.97855552526824,37.97855552526824,37.97855552526824
4477,6.980169619022626,13.782857021578845,37.25756893494279,37.25756893494279,37.25756893494279
4478,6.839006514794717,14.106996955592589,36.65369402290372,36.65369402290372,36.65369402290372
4479,6.189327150031194,16.489870454134614,36.77520060294674,36.77520060294674,36.77520060294674
4480,6.313419607733015,14.617471945352003,36.840696315645076,36.840696315645076,36.840696315645076
4481,6.086891148424041,14.448407670978732,36.816679373658765,36.816679373658765,36.816679373658765
4482,6.756812644318675,14.531263734498154,37.2349263831975,37.2349263831975,37.2349263831975
4483,6.342919643536766,13.46437055820006,37.041616412333426,37.041616412333426,37.041616412333426
4484,6.096949667654719,13.747236676669592,36.81536704225543,36.81536704225543,36.81536704225543
4485,8.803877611026795,12.480161475611924,37.3107583545092,37.3107583545092,37.3107583545092
4486,6.76880604558404,14.914093178664869,37.49804985539727,37.49804985539727,37.49804985539727
4487,6.287939211549191,12.980500728862484,36.925114748818245,36.925114748818245,36.925114748818245
4488,5.700366903633108,15.42140183006786,36.840774069387464,36.840774069387464,36.840774069387464
4489,6.157842039617765,12.35567804175623,37.335634466041824,37.335634466041824,37.335634466041824
4490,7.042899790411474,14.583053962793578,36.99657489968734,36.99657489968734,36.99657489968734
4491,6.415940741835213,16.220044693397668,37.77434898845513,37.77434898845513,37.77434898845513
4492,7.982380506531357,13.569242334641753,37.302961637543,37.302961637543,37.302961637543
4493,7.698412987426903,13.941624585625298,37.590684819326256,37.590684819326256,37.590684819326256
4494,6.8029617054660125,13.492329540454861,37.40719399314973,37.40719399314973,37.40719399314973
4495,6.463732685469958,15.236774308875633,37.17538292963664,37.17538292963664,37.17538292963664
4496,5.974800662202064,13.606132819454569,37.54056389874885,37.54056389874885,37.54056389874885
4497,6.623218753315519,14.789630651821069,36.84749977378293,36.84749977378293,36.84749977378293
4498,8.126437924084172,13.828923780502588,37.237476608320875,37.237476608320875,37.237476608320875
4499,7.618292183080933,14.777853671933888,37.44119063693205,37.44119063693205,37.44119063693205
4500,7.032755862087919,15.662840682331744,37.046083246434165,37.046083246434165,37.046083246434165
4501,6.291801162534882,14.601717189569017,36.840743620896816,36.840743620896816,36.840743620896816
4502,6.381019944242749,14.573179631147239,36.94043774186433,36.94043774186433,36.94043774186433
4503,7.880718076076307,15.031293557891928,37.15009979102359,37.15009979102359,37.15009979102359
4504,7.004067926289021,14.159582777458695,37.11016293756491,37.11016293756491,37.11016293756491
4505,5.858410610482604,14.110591706316407,36.93737710222217,36.93737710222217,36.93737710222217
4506,5.52949005469187,14.337068099570079,36.9710491282467,36.9710491282467,36.9710491282467
4507,6.841267523190297,13.114496331710601,36.40969717838983,36.40969717838983,36.40969717838983
4508,7.14683818817011,13.160369197055095,37.10643160853866,37.10643160853866,37.10643160853866
4509,6.199901461391878,14.320355679204614,36.717901704385056,36.717901704385056,36.717901704385056
4510,6.4822695724310675,14.718788533017397,37.35225722958874,37.35225722958874,37.35225722958874
4511,6.146341502090556,13.289287015989657,36.79452482704216,36.79452482704216,36.79452482704216
4512,6.848897537408027,14.666089741654107,37.54614010444625,37.54614010444625,37.54614010444625
4513,7.024547477574045,14.378003452709017,37.134566828102855,37.134566828102855,37.134566828102855
4514,6.130844055867067,15.153460076940718,37.21899900541939,37.21899900541939,37.21899900541939
4515,5.588326946986268,12.666629899562736,36.679005012758424,36.679005012758424,36.679005012758424
4516,5.999006671183514,13.19488844022811,36.93578089526534,36.93578089526534,36.93578089526534
4517,5.978879837513312,14.451581889869693,36.94999054772508,36.94999054772508,36.94999054772508
4518,7.737627779099264,12.825700355784843,37.79923007616479,37.79923007616479,37.79923007616479
4519,6.078825010217045,13.24683558106161,37.86472057591421,37.86472057591421,37.86472057591421
4520,6.293782391350323,14.747407188962455,36.405622796879044,36.405622796879044,36.405622796879044
4521,7.940395991716414,15.94164556755293,36.72224001993417,36.72224001993417,36.72224001993417
4522,6.204194561641792,14.260451164229535,37.154000548304666,37.154000548304666,37.154000548304666
4523,6.639385726240075,15.268525619777513,37.059302818332576,37.059302818332576,37.059302818332576
4524,8.735106400805392,12.72033462116165,37.34100705214869,37.34100705214869,37.34100705214869
4525,6.877258892629393,14.794709986909657,37.15047043149093,37.15047043149093,37.15047043149093
4526,5.7894495993861,15.068097253069988,37.33136375752427,37.33136375752427,37.33136375752427
4527,7.134207446644275,14.93111027385858,37.55083786018921,37.55083786018921,37.55083786018921
4528,6.319804375485287,13.305084211009808,36.87376210823232,36.87376210823232,36.87376210823232
4529,5.946206738657735,13.656353919951288,37.147836016548524,37.147836016548524,37.147836016548524
4530,5.961835616932552,14.63382490609547,36.92202719765178,36.92202719765178,36.92202719765178
4531,6.4862348437818245,13.320891999659292,36.3443306985479,36.3443306985479,36.3443306985479
4532,5.434119506632399,14.388314857795468,37.739295522793185,37.739295522793185,37.739295522793185
4533,6.591255460217932,14.507916501994352,37.8998027331129,37.8998027331129,37.8998027331129
4534,5.716843844750294,13.564833210871114,37.17155062276713,37.17155062276713,37.17155062276713
4535,6.226180544260596,15.664067086089226,36.83915160368517,36.83915160368517,36.83915160368517
4536,8.201864290171727,12.47929216606811,37.527051127604416,37.527051127604416,37.527051127604416
4537,7.164369197249015,15.434563442242737,36.625615710249036,36.625615710249036,36.625615710249036
4538,7.616850528150492,14.556724286681128,37.34876187623951,37.34876187623951,37.34876187623951
4539,6.29627576951246,14.121813460370966,36.80070799592133,36.80070799592133,36.80070799592133
4540,6.406243924979861,14.833629947166207,36.62170243675127,36.62170243675127,36.62170243675127
4541,4.98968874960005,13.463057193417907,37.63586070658943,37.63586070658943,37.63586070658943
4542,6.073246968765513,14.772153655966996,36.51886545492797,36.51886545492797,36.51886545492797
4543,8.276778832315472,16.067061861432997,36.66720125757084,36.66720125757084,36.66720125757084
4544,6.096123155868245,15.278707866711349,37.08119731737846,37.08119731737846,37.08119731737846
4545,6.586208664221274,14.734180099800454,37.3235609548859,37.3235609548859,37.3235609548859
4546,8.150004328711805,14.831606318646092,37.03791388013356,37.03791388013356,37.03791388013356
4547,6.817158625957135,15.168671658215649,37.268486134613035,37.268486134613035,37.268486134613035
4548,6.728137678720684,12.456362007342182,36.4645580698394,36.4645580698394,36.4645580698394
4549,5.659798776039638,14.831360332694022,37.211536764102924,37.211536764102924,37.211536764102924
4550,7.200269239083449,14.582556052662236,37.185881345184924,37.185881345184924,37.185881345184924
4551,5.873962406945306,14.500957634605093,37.3292421994476,37.3292421994476,37.3292421994476
4552,6.8955401519357995,14.141999751909784,37.52122202337257,37.52122202337257,37.52122202337257
4553,6.422937801416487,15.129109945972512,37.37599170103037,37.37599170103037,37.37599170103037
4554,6.0226500638102305,15.9756373389105,37.58177757494422,37.58177757494422,37.58177757494422
4555,5.572134699693649,15.741201384262775,38.04532045442974,38.04532045442974,38.04532045442974
4556,6.440094031454264,14.89981629683543,37.128453659555824,37.128453659555824,37.128453659555824
4557,6.669452130438019,14.56709869745381,36.44515648827429,36.44515648827429,36.44515648827429
4558,6.115210781893151,15.500657700888688,37.30193372687589,37.30193372687589,37.30193372687589
4559,5.773189156124682,13.413272435826155,37.94667859688166,37.94667859688166,37.94667859688166
4560,6.940028839682635,13.789943270951408,36.86091866306934,36.86091866306934,36.86091866306934
4561,6.652199807327131,13.289070167101213,37.02290040882997,37.02290040882997,37.02290040882997
4562,8.550116422834456,13.49853649939395,37.260775845939236,37.260775845939236,37.260775845939236
4563,6.896932965774898,16.398981361937253,37.62804468584746,37.62804468584746,37.62804468584746
4564,7.269608762462155,13.254228209021177,37.01600271112397,37.01600271112397,37.01600271112397
4565,7.4038893920424655,12.610126805416412,37.098729185183416,37.098729185183416,37.098729185183416
4566,6.36643985947283,12.886077326271508,37.46233535510058,37.46233535510058,37.46233535510058
4567,5.936011439551999,13.136975131091827,38.07128988496177,38.07128988496177,38.07128988496177
4568,8.158239040382895,13.249986379976393,37.22124211484625,37.22124211484625,37.22124211484625
4569,5.946852832259367,14.040575746782872,37.729427689885284,37.729427689885284,37.729427689885284
4570,7.04494985130735,12.942172488210193,36.3526324823855,36.3526324823855,36.3526324823855
4571,6.744694858311955,14.13160313715205,36.3970428705989,36.3970428705989,36.3970428705989
4572,5.882615915241487,14.660914730262068,36.498591373288555,36.498591373288555,36.498591373288555
4573,6.262105173072625,16.029519803843634,37.26754710398431,37.26754710398431,37.26754710398431
4574,6.106725588313789,13.950559669859896,36.407368513302934,36.407368513302934,36.407368513302934
4575,7.12288946003357,14.979255644252241,37.181077677140244,37.181077677140244,37.181077677140244
4576,6.091286786087928,13.185059275711339,37.76367999901797,37.76367999901797,37.76367999901797
4577,8.134598966475615,14.886863583431742,36.62488849762991,36.62488849762991,36.62488849762991
4578,7.501649423929065,14.923675727071402,37.922519974343984,37.922519974343984,37.922519974343984
4579,7.393742568659645,13.453636908357542,36.528979052770104,36.528979052770104,36.528979052770104
4580,6.483364655030691,14.811238217254694,37.53294415517258,37.53294415517258,37.53294415517258
4581,6.6171082144492495,14.375900644607501,37.36684034820813,37.36684034820813,37.36684034820813
4582,5.706305565137955,15.550012600250389,36.31128652312162,36.31128652312162,36.31128652312162
4583,7.471753522016636,16.800155845415453,37.15165074112264,37.15165074112264,37.15165074112264
4584,6.565850457883277,15.065630749465267,37.81559936075974,37.81559936075974,37.81559936075974
4585,7.363421320752297,15.132279814150918,36.90051329206992,36.90051329206992,36.90051329206992
4586,7.323478547495942,14.771630474932172,36.61381386922915,36.61381386922915,36.61381386922915
4587,6.030144263725849,14.972405722659385,36.146629933112024,36.146629933112024,36.146629933112024
4588,5.845933021149083,12.857773183829563,36.93203802701442,36.93203802701442,36.93203802701442
4589,6.650154430290951,13.75028626315307,36.76379053534044,36.76379053534044,36.76379053534044
4590,6.470574225478431,13.632309567878712,36.933069336797686,36.933069336797686,36.933069336797686
4591,6.7005461692869375,13.062040487043944,37.430087278710786,37.430087278710786,37.430087278710786
4592,7.463031181952004,14.16625267173009,37.112282398838616,37.112282398838616,37.112282398838616
4593,6.8428793011719815,12.938112751732014,38.10456292895679,38.10456292895679,38.10456292895679
4594,5.477563531483736,12.949123988969673,37.01021994342967,37.01021994342967,37.01021994342967
4595,7.362993648260588,14.657242668720581,37.65178051163863,37.65178051163863,37.65178051163863
4596,6.166782203831236,15.189868275146681,37.67932667242126,37.67932667242126,37.67932667242126
4597,5.938902626750156,12.379896611142563,37.00511400431612,37.00511400431612,37.00511400431612
4598,5.942880183855603,14.907462476545756,36.87922826601648,36.87922826601648,36.87922826601648
4599,5.331294105274021,13.430244848541221,37.374408748174616,37.374408748174616,37.374408748174616
4600,6.475877374167149,13.687680513503171,36.839542838976875,36.839542838976875,36.839542838976875
4601,7.3832377754712315,13.605472341392524,37.67308602072066,37.67308602072066,37.67308602072066
4602,6.098517527868808,13.414799143931031,37.54098364682393,37.54098364682393,37.54098364682393
4603,7.859384430884557,14.074523926130901,36.47107066651272,36.47107066651272,36.47107066651272
4604,6.844433208198023,13.511503134363668,37.92929716534018,37.92929716534018,37.92929716534018
4605,6.316475377562826,13.02662685432186,36.69300259516368,36.69300259516368,36.69300259516368
4606,6.194141485547538,13.870450990524352,37.56948863156911,37.56948863156911,37.56948863156911
4607,6.70900652721032,13.703136292503306,37.07361848748827,37.07361848748827,37.07361848748827
4608,7.0320139052451935,13.522268770433781,37.0741754032372,37.0741754032372,37.0741754032372
4609,7.101904130857869,13.917077010177453,36.886035251859205,36.886035251859205,36.886035251859205
4610,6.026007854789101,13.968682917482768,37.09391691651227,37.09391691651227,37.09391691651227
4611,7.5722270005261,14.494017162268884,37.78891463260527,37.78891463260527,37.78891463260527
4612,6.1332993693797055,13.182320618979313,37.50793046137192,37.50793046137192,37.50793046137192
4613,5.731043954202286,15.637786485835964,37.44572843984634,37.44572843984634,37.44572843984634
4614,6.174482773994836,12.903112940142568,37.09905805738517,37.09905805738517,37.09905805738517
4615,7.572343627138703,13.800850289060989,37.62804764261764,37.62804764261764,37.62804764261764
4616,6.334964814375715,14.745960299606214,37.1088375952643,37.1088375952643,37.1088375952643
4617,7.221202011322461,14.789745749307848,37.14548308928274,37.14548308928274,37.14548308928274
4618,5.935012915334875,13.732021123395443,37.53042454124005,37.53042454124005,37.53042454124005
4619,6.292498851720509,12.972165013029198,37.752665185627464,37.752665185627464,37.752665185627464
4620,6.843221601143321,13.797672090340027,37.3820121284224,37.3820121284224,37.3820121284224
4621,6.594815482224063,14.077043472318055,36.58867588173182,36.58867588173182,36.58867588173182
4622,7.6844208167174894,14.988724957962244,36.7658297774307,36.7658297774307,36.7658297774307
4623,6.631986413871949,14.963366141509086,37.31524833125597,37.31524833125597,37.31524833125597
4624,7.181206865605926,13.764727769587477,37.152477189832815,37.152477189832815,37.152477189832815
4625,6.413696587339793,13.13384228846881,36.77766684958031,36.77766684958031,36.77766684958031
4626,6.674099723921711,16.022124555479436,36.67058469408595,36.67058469408595,36.67058469408595
4627,7.300378699237184,15.007132079825618,37.65666570211336,37.65666570211336,37.65666570211336
4628,6.866229494691668,14.656875571895883,36.77287261439143,36.77287261439143,36.77287261439143
4629,6.055412366199997,14.723187176439536,36.875467636269725,36.875467636269725,36.875467636269725
4630,5.527653815043351,14.36252502929367,37.13855478658763,37.13855478658763,37.13855478658763
4631,6.76720145987492,14.125546032844984,38.0006611033318,38.0006611033318,38.0006611033318
4632,6.064367957687383,14.497662134150916,36.60655811282865,36.60655811282865,36.60655811282865
4633,6.688686896323695,13.98771213202814,37.654740493593145,37.654740493593145,37.654740493593145
4634,6.129411349051175,14.715209141466318,37.563404272627835,37.563404272627835,37.563404272627835
4635,8.634492240728708,14.324789297565367,36.37288411828137,36.37288411828137,36.37288411828137
4636,6.47787524455568,13.572868665380858,37.890353910395575,37.890353910395575,37.890353910395575
4637,6.78099434794868,14.066501887169023,37.49675403367528,37.49675403367528,37.49675403367528
4638,7.098005346471327,14.072879077733758,37.23423587602201,37.23423587602201,37.23423587602201
4639,6.81292697677038,16.20933716555985,36.8532672333576,36.8532672333576,36.8532672333576
4640,5.433103091039089,14.254641072017723,37.32576406973057,37.32576406973057,37.32576406973057
4641,8.452137886572373,13.780735410954284,37.1594999238521,37.1594999238521,37.1594999238521
4642,6.28886239913771,15.065526694150916,37.221740349159305,37.221740349159305,37.221740349159305
4643,6.389418778891712,16.14343753069948,36.43448416067014,36.43448416067014,36.43448416067014
4644,5.526493849691873,12.925982857882673,37.964802262540196,37.964802262540196,37.964802262540196
4645,6.257357496662961,13.373759866710273,36.82494985938118,36.82494985938118,36.82494985938118
4646,6.592537582837891,13.557291142984493,36.74106125519663,36.74106125519663,36.74106125519663
4647,6.625551720275692,13.336149509057549,37.39806850925003,37.39806850925003,37.39806850925003
4648,5.7276567373821194,12.975637983157412,37.012186761786545,37.012186761786545,37.012186761786545
4649,8.374107301636524,14.501383215046713,36.87408167781527,36.87408167781527,36.87408167781527
4650,8.148933450229187,14.542920911652985,37.612134448534455,37.612134448534455,37.612134448534455
4651,7.864114577032168,13.523793746025104,37.22279239034474,37.22279239034474,37.22279239034474
4652,6.845088982918361,14.421421119338127,36.53450603126218,36.53450603126218,36.53450603126218
4653,6.406555655410944,14.683934235126989,36.89208204112623,36.89208204112623,36.89208204112623
4654,6.484104051116246,13.544267689866857,37.01163581693994,37.01163581693994,37.01163581693994
4655,6.074806587836288,14.480382214019322,37.129193661783354,37.129193661783354,37.129193661783354
4656,6.057588112600968,14.696926796292267,36.73566341044661,36.73566341044661,36.73566341044661
4657,6.017690498515756,13.462556979175622,36.84127689580778,36.84127689580778,36.84127689580778
4658,6.772568350285685,12.937432046409143,36.56339395252483,36.56339395252483,36.56339395252483
4659,6.666197144596429,14.876110083210143,37.10855130005283,37.10855130005283,37.10855130005283
4660,6.181846450814902,13.816556276403222,36.801538819103655,36.801538819103655,36.801538819103655
4661,6.762503639541598,13.30797954275498,36.572712144663875,36.572712144663875,36.572712144663875
4662,6.172210930711652,13.53128767841817,36.72911430507746,36.72911430507746,36.72911430507746
4663,7.871825658504354,14.797180106024427,36.46333368116998,36.46333368116998,36.46333368116998
4664,7.2985023172133445,14.771188127326537,36.885721687720604,36.885721687720604,36.885721687720604
4665,6.289878979646917,13.50438314644844,37.05446014329472,37.05446014329472,37.05446014329472
4666,5.845297142879756,16.05752480214357,37.19673286100001,37.19673286100001,37.19673286100001
4667,6.195969007717007,13.586491023489597,36.41216959134029,36.41216959134029,36.41216959134029
4668,5.866710941624471,15.004378708377235,36.82473799395209,36.82473799395209,36.82473799395209
4669,6.426750336673104,13.919711737901642,36.89069969783836,36.89069969783836,36.89069969783836
4670,6.1271432069802385,15.268791367367392,37.632129330842425,37.632129330842425,37.632129330842425
4671,6.985095069356366,13.23161527462998,36.63683304257283,36.63683304257283,36.63683304257283
4672,6.69819757532309,13.286967180067869,37.071682472346936,37.071682472346936,37.071682472346936
4673,5.70912154531965,13.623795788697034,37.561540118641474,37.561540118641474,37.561540118641474
4674,6.545293756843505,14.255875718490296,37.283661146744734,37.283661146744734,37.283661146744734
4675,5.740366788481779,14.29349166155017,36.969259279543586,36.969259279543586,36.969259279543586
4676,6.328469886859232,15.212976487640127,36.393260299732674,36.393260299732674,36.393260299732674
4677,6.4644032857616045,13.75501356462818,38.04497261849447,38.04497261849447,38.04497261849447
4678,6.328339038471939,13.250298392749663,36.261203052431924,36.261203052431924,36.261203052431924
4679,6.4859706829293415,13.084623284258,37.829358244529836,37.829358244529836,37.829358244529836
4680,6.736899820522351,14.51535213867845,36.729643519586496,36.729643519586496,36.729643519586496
4681,5.616231381204099,13.96134425915985,37.42793960420196,37.42793960420196,37.42793960420196
4682,6.6202311372598075,15.175434481896806,36.292733238124235,36.292733238124235,36.292733238124235
4683,6.6772017599776845,15.109023975998001,37.6077823145647,37.6077823145647,37.6077823145647
4684,5.699618049556399,13.516038866197317,37.390756601615855,37.390756601615855,37.390756601615855
4685,7.366341007403902,13.251320182845037,37.36461237586371,37.36461237586371,37.36461237586371
4686,6.129955396041176,15.437916087291482,37.021594766950656,37.021594766950656,37.021594766950656
4687,6.001898440849123,13.874040882281868,36.77311403536295,36.77311403536295,36.77311403536295
4688,5.96064188358468,15.07654086202383,37.4361316907884,37.4361316907884,37.4361316907884
4689,8.07553581849822,14.138064500369643,37.8024866357772,37.8024866357772,37.8024866357772
4690,6.835131489699993,15.187342292688502,37.854325929253264,37.854325929253264,37.854325929253264
4691,6.659209060572344,13.742153326595947,37.06122165052743,37.06122165052743,37.06122165052743
4692,6.826796828971637,13.676593891781186,37.27381528898185,37.27381528898185,37.27381528898185
4693,7.516314018407625,13.41871396122179,37.59446444466056,37.59446444466056,37.59446444466056
4694,5.85272008085227,13.432172173635962,37.996289956274495,37.996289956274495,37.996289956274495
4695,6.963908583909443,15.013042921320489,37.505485476806435,37.505485476806435,37.505485476806435
4696,6.184762754116259,13.860303320190734,37.42217594768367,37.42217594768367,37.42217594768367
4697,6.023549740731563,14.920711409071153,36.662945945930346,36.662945945930346,36.662945945930346
4698,6.527941699071554,14.84638704160585,37.25220115673306,37.25220115673306,37.25220115673306
4699,7.467447597178732,13.180394034182738,36.88827293577884,36.88827293577884,36.88827293577884
4700,7.552529290474895,15.119529668721404,36.759382692994755,36.759382692994755,36.759382692994755
